seed,update,parameter_id,rank,method,pairing,zero_pair_fraction,vector_mean_magnitude_relative_error,vector_mean_direction_cosine,vector_small_norm_magnitude_error,vector_large_norm_magnitude_error,residual_relative_l2,residual_cosine
1,128,transformer.h.5.mlp.c_proj.weight,4,mse64_row,row,0.02081298828125,0.16777823865413666,0.9601641297340393,0.225084587931633,0.11047304421663284,0.23515194654464722,0.9725781083106995
1,128,transformer.h.5.mlp.c_proj.weight,4,mse64_column,column,0.02117411233484745,0.16641594469547272,0.9596258997917175,0.22501131892204285,0.10782177746295929,0.21441061794757843,0.9771595001220703
1,128,transformer.h.5.mlp.c_proj.weight,4,mse64_checkerboard,checkerboard,0.01962788961827755,0.16660469770431519,0.961351215839386,0.22273163497447968,0.11047891527414322,0.2346649318933487,0.9726734161376953
1,128,transformer.h.5.mlp.c_proj.weight,8,mse64_contiguous,contiguous,0.02048746682703495,0.16922326385974884,0.9611392021179199,0.22729262709617615,0.11115509271621704,0.22664545476436615,0.9744254350662231
1,128,transformer.h.5.mlp.c_proj.weight,8,mse64_row,row,0.02048746682703495,0.16922326385974884,0.9611392021179199,0.22729262709617615,0.11115509271621704,0.22664545476436615,0.9744254350662231
1,128,transformer.h.5.mlp.c_proj.weight,8,mse64_column,column,0.02097574807703495,0.16902898252010345,0.9605514407157898,0.22864092886447906,0.10941822081804276,0.21240466833114624,0.977551281452179
1,128,transformer.h.5.mlp.c_proj.weight,8,mse64_checkerboard,checkerboard,0.0201568603515625,0.16867037117481232,0.9616327285766602,0.2262587547302246,0.11108316481113434,0.2266559600830078,0.9744139313697815
1,512,transformer.h.0.attn.c_attn.weight,4,mse32_contiguous,contiguous,0.03597457334399223,0.21476615965366364,0.9346911311149597,0.25453370809555054,0.17499931156635284,0.25150066614151,0.9679840803146362
1,512,transformer.h.0.attn.c_attn.weight,4,mse64_contiguous,contiguous,0.018834996968507767,0.15715478360652924,0.9638257622718811,0.18706296384334564,0.1272471696138382,0.18710312247276306,0.9824520945549011
1,512,transformer.h.0.attn.c_attn.weight,4,mse64_row,row,0.018834996968507767,0.15715478360652924,0.9638257622718811,0.18706296384334564,0.1272471696138382,0.18710312247276306,0.9824520945549011
1,512,transformer.h.0.attn.c_attn.weight,4,mse64_column,column,0.3842637836933136,0.5187559723854065,0.5853497385978699,0.8464263677597046,0.1910914033651352,0.2356424480676651,0.9732821583747864
1,512,transformer.h.0.attn.c_attn.weight,4,mse64_checkerboard,checkerboard,0.016958730295300484,0.1543494611978531,0.9662032127380371,0.1821574866771698,0.12654194235801697,0.18694299459457397,0.9824926257133484
1,512,transformer.h.0.attn.c_attn.weight,4,mse128_contiguous,contiguous,0.0101318359375,0.11446614563465118,0.9790608286857605,0.1361132711172104,0.09281942248344421,0.14198952913284302,0.9900153279304504
1,512,transformer.h.0.attn.c_attn.weight,4,mse64_contiguous_absmax,contiguous,0.05309606343507767,0.2239440232515335,0.9177886247634888,0.2819591164588928,0.16592997312545776,0.20945805311203003,0.9782004356384277
1,512,transformer.h.0.attn.c_attn.weight,4,mse64_contiguous_rms2,contiguous,0.011415834538638592,0.14658860862255096,0.9742825031280518,0.1600266396999359,0.13315081596374512,0.21261395514011383,0.978262186050415
1,512,transformer.h.0.attn.c_attn.weight,4,mse64_contiguous_perdim,contiguous,0.017994068562984467,0.15904614329338074,0.9636902213096619,0.1885751187801361,0.12951770424842834,0.1879003643989563,0.9823300838470459
1,512,transformer.h.0.attn.c_attn.weight,4,polar_8x8_sqrt,contiguous,0.14275896549224854,0.28063875436782837,0.835401177406311,0.3811872899532318,0.1800920069217682,0.27223846316337585,0.9622358083724976
1,512,transformer.h.0.attn.c_attn.weight,4,polar_16x4_uniform,contiguous,0.11078106611967087,0.29403260350227356,0.8834553956985474,0.37469643354415894,0.21337027847766876,0.21911144256591797,0.9757001996040344
1,512,transformer.h.0.attn.c_attn.weight,4,polar_32x2_log,contiguous,0.00011754919250961393,0.965713620185852,0.9982019066810608,0.9544664621353149,0.9769608378410339,0.9853697419166565,0.877027153968811
1,512,transformer.h.0.attn.c_attn.weight,4,pca_rotated_mse64,contiguous,0.018862124532461166,0.1573801040649414,0.9637503623962402,0.18748816847801208,0.1272726058959961,0.18738031387329102,0.9824051856994629
1,512,transformer.h.0.attn.c_attn.weight,4,spectral_local_mse64,spectral-local,0.01875813864171505,,,,,0.9999995827674866,0.259297639131546
1,512,transformer.h.0.attn.c_attn.weight,8,mse32_contiguous,contiguous,0.0387641042470932,0.2176893949508667,0.9335811734199524,0.25662556290626526,0.17875392735004425,0.25081387162208557,0.9681478142738342
1,512,transformer.h.0.attn.c_attn.weight,8,mse64_contiguous,contiguous,0.018952546641230583,0.1614319533109665,0.963638186454773,0.19307634234428406,0.12978814542293549,0.18639519810676575,0.9826012849807739
1,512,transformer.h.0.attn.c_attn.weight,8,mse64_row,row,0.018952546641230583,0.1614319533109665,0.963638186454773,0.19307634234428406,0.12978814542293549,0.18639519810676575,0.9826012849807739
1,512,transformer.h.0.attn.c_attn.weight,8,mse64_column,column,0.36676251888275146,0.5055028796195984,0.6022656559944153,0.8308589458465576,0.18015266954898834,0.23527568578720093,0.9731974005699158
1,512,transformer.h.0.attn.c_attn.weight,8,mse64_checkerboard,checkerboard,0.017777053639292717,0.1590285301208496,0.9654930830001831,0.18833807110786438,0.129719540476799,0.1863606572151184,0.9825963377952576
1,512,transformer.h.0.attn.c_attn.weight,8,mse128_contiguous,contiguous,0.008567527867853642,0.11239519715309143,0.9801465272903442,0.13353917002677917,0.09125161916017532,0.14050419628620148,0.9902128577232361
1,512,transformer.h.0.attn.c_attn.weight,8,mse64_contiguous_absmax,contiguous,0.0579698346555233,0.23463821411132812,0.9122850894927979,0.29669812321662903,0.17257942259311676,0.21121495962142944,0.9778263568878174
1,512,transformer.h.0.attn.c_attn.weight,8,mse64_contiguous_rms2,contiguous,0.011962890625,0.1504002958536148,0.9739469885826111,0.16568481922149658,0.13511604070663452,0.21212126314640045,0.9783643484115601
1,512,transformer.h.0.attn.c_attn.weight,8,mse64_contiguous_perdim,contiguous,0.017664026468992233,0.1546017825603485,0.964131236076355,0.18540547788143158,0.12379863113164902,0.18571391701698303,0.9827213883399963
1,512,transformer.h.0.attn.c_attn.weight,8,polar_8x8_sqrt,contiguous,0.14075611531734467,0.2785787880420685,0.8373203873634338,0.3782040476799011,0.1789553165435791,0.2722161114215851,0.9622402191162109
1,512,transformer.h.0.attn.c_attn.weight,8,polar_16x4_uniform,contiguous,0.10888671875,0.2925141155719757,0.8853240013122559,0.37264707684516907,0.21238258481025696,0.21864214539527893,0.9758048057556152
1,512,transformer.h.0.attn.c_attn.weight,8,polar_32x2_log,contiguous,0.00011754919250961393,0.9661213159561157,0.9982078075408936,0.9550803899765015,0.9771621823310852,0.9853588342666626,0.8770195841789246
1,512,transformer.h.0.attn.c_attn.weight,8,pca_rotated_mse64,contiguous,0.019196687266230583,0.16169680655002594,0.9633658528327942,0.1935775727033615,0.12981659173965454,0.18633489310741425,0.9826100468635559
1,512,transformer.h.0.attn.c_attn.weight,8,spectral_local_mse64,spectral-local,0.01973470114171505,,,,,0.9999995231628418,0.23904213309288025
1,512,transformer.h.0.attn.c_attn.weight,4,muon_aware_polar_oracle,contiguous,0.14267759025096893,0.280586302280426,0.835482656955719,0.3811543881893158,0.1800200492143631,0.27183306217193604,0.9623494148254395
1,512,transformer.h.0.attn.c_attn.weight,8,muon_aware_polar_oracle,contiguous,0.14050744473934174,0.2788754999637604,0.8377134799957275,0.3782970905303955,0.17945565283298492,0.27126196026802063,0.962507963180542
1,512,transformer.h.0.attn.c_proj.weight,4,mse32_contiguous,contiguous,0.02567545510828495,0.19848187267780304,0.9478514194488525,0.26260000467300415,0.13436724245548248,0.2533687353134155,0.9675129652023315
1,512,transformer.h.0.attn.c_proj.weight,4,mse64_contiguous,contiguous,0.0129530169069767,0.14404386281967163,0.9720324277877808,0.18779291212558746,0.10029713809490204,0.1881440132856369,0.982281506061554
1,512,transformer.h.0.attn.c_proj.weight,4,mse64_row,row,0.0129530169069767,0.14404386281967163,0.9720324277877808,0.18779291212558746,0.10029713809490204,0.1881440132856369,0.982281506061554
1,512,transformer.h.0.attn.c_proj.weight,4,mse64_column,column,0.01239691860973835,0.14291171729564667,0.9725801944732666,0.18574020266532898,0.1000855565071106,0.18737494945526123,0.9824202656745911
1,512,transformer.h.0.attn.c_proj.weight,4,mse64_checkerboard,checkerboard,0.01215277798473835,0.1423865705728531,0.9729169011116028,0.18478062748908997,0.09999480098485947,0.18766938149929047,0.9823466539382935
1,512,transformer.h.0.attn.c_proj.weight,4,mse128_contiguous,contiguous,0.00690375454723835,0.10419121384620667,0.9841954112052917,0.1352246254682541,0.07315950840711594,0.14267228543758392,0.9899259209632874
1,512,transformer.h.0.attn.c_proj.weight,4,mse64_contiguous_absmax,contiguous,0.0328776054084301,0.19540280103683472,0.9419023990631104,0.276714026927948,0.1140960082411766,0.21041743457317352,0.9779824018478394
1,512,transformer.h.0.attn.c_proj.weight,4,mse64_contiguous_rms2,contiguous,0.009372287429869175,0.1383734792470932,0.9778979420661926,0.16518482565879822,0.11156359314918518,0.21387724578380585,0.9780208468437195
1,512,transformer.h.0.attn.c_proj.weight,4,mse64_contiguous_perdim,contiguous,0.0125596784055233,0.1460270881652832,0.9717686176300049,0.18743716180324554,0.10461924970149994,0.18911635875701904,0.9821105599403381
1,512,transformer.h.0.attn.c_proj.weight,4,polar_8x8_sqrt,contiguous,0.1075710728764534,0.23617294430732727,0.8696421384811401,0.4113299250602722,0.061025459319353104,0.27324774861335754,0.9619467258453369
1,512,transformer.h.0.attn.c_proj.weight,4,polar_16x4_uniform,contiguous,0.0808648020029068,0.25959330797195435,0.9131608605384827,0.3827381730079651,0.13645511865615845,0.2207370102405548,0.9753390550613403
1,512,transformer.h.0.attn.c_proj.weight,4,polar_32x2_log,contiguous,2.7126736313221045e-05,0.969848096370697,0.9983072280883789,0.9540316462516785,0.9856637120246887,0.9853506684303284,0.876568615436554
1,512,transformer.h.0.attn.c_proj.weight,4,pca_rotated_mse64,contiguous,0.01288519985973835,0.14398322999477386,0.9720475673675537,0.18771131336688995,0.1002575010061264,0.18824708461761475,0.9822676777839661
1,512,transformer.h.0.attn.c_proj.weight,4,spectral_local_mse64,spectral-local,0.01703559048473835,,,,,0.9999995827674866,0.2736676037311554
1,512,transformer.h.0.attn.c_proj.weight,8,mse32_contiguous,contiguous,0.0265977643430233,0.19949515163898468,0.9488304853439331,0.2573666572570801,0.14162681996822357,0.2510879933834076,0.9680902361869812
1,512,transformer.h.0.attn.c_proj.weight,8,mse64_contiguous,contiguous,0.012844509445130825,0.146458238363266,0.9726728796958923,0.1917019784450531,0.10121694952249527,0.18665260076522827,0.9825450778007507
1,512,transformer.h.0.attn.c_proj.weight,8,mse64_row,row,0.012844509445130825,0.146458238363266,0.9726728796958923,0.1917019784450531,0.10121694952249527,0.18665260076522827,0.9825450778007507
1,512,transformer.h.0.attn.c_proj.weight,8,mse64_column,column,0.01299370639026165,0.14691898226737976,0.9724915623664856,0.19204817712306976,0.10179224610328674,0.18665407598018646,0.9825401902198792
1,512,transformer.h.0.attn.c_proj.weight,8,mse64_checkerboard,checkerboard,0.01226128451526165,0.14539974927902222,0.9730366468429565,0.18956300616264343,0.10123886913061142,0.18639734387397766,0.9825915694236755
1,512,transformer.h.0.attn.c_proj.weight,8,mse128_contiguous,contiguous,0.0053846570663154125,0.10137230902910233,0.985464334487915,0.1304951161146164,0.0722510814666748,0.14077995717525482,0.9901766777038574
1,512,transformer.h.0.attn.c_proj.weight,8,mse64_contiguous_absmax,contiguous,0.0350613072514534,0.2045079618692398,0.9396775364875793,0.2885800898075104,0.12044042348861694,0.2137845903635025,0.9773250222206116
1,512,transformer.h.0.attn.c_proj.weight,8,mse64_contiguous_rms2,contiguous,0.009250217117369175,0.14069333672523499,0.9783687591552734,0.17003858089447021,0.1113496869802475,0.2098589539527893,0.9788008332252502
1,512,transformer.h.0.attn.c_proj.weight,8,mse64_contiguous_perdim,contiguous,0.01189507357776165,0.13991132378578186,0.9729039669036865,0.18219783902168274,0.09762712568044662,0.1865958273410797,0.9825647473335266
1,512,transformer.h.0.attn.c_proj.weight,8,polar_8x8_sqrt,contiguous,0.101318359375,0.22687281668186188,0.8756185173988342,0.3948242962360382,0.05893046781420708,0.27138739824295044,0.9624722003936768
1,512,transformer.h.0.attn.c_proj.weight,8,polar_16x4_uniform,contiguous,0.0769178569316864,0.25157997012138367,0.9171197414398193,0.37176454067230225,0.1314019113779068,0.21748124063014984,0.9760671854019165
1,512,transformer.h.0.attn.c_proj.weight,8,polar_32x2_log,contiguous,2.7126736313221045e-05,0.9706562757492065,0.9983110427856445,0.9554802179336548,0.9858318567276001,0.985418975353241,0.8801711201667786
1,512,transformer.h.0.attn.c_proj.weight,8,pca_rotated_mse64,contiguous,0.012844509445130825,0.14650118350982666,0.9726555347442627,0.19177813827991486,0.10122667253017426,0.18666034936904907,0.9825335741043091
1,512,transformer.h.0.attn.c_proj.weight,8,spectral_local_mse64,spectral-local,0.0169677734375,,,,,0.9999996423721313,0.2658858001232147
1,512,transformer.h.0.attn.c_proj.weight,4,muon_aware_polar_oracle,contiguous,0.1076117604970932,0.23615258932113647,0.8695659041404724,0.41144296526908875,0.06087179109454155,0.2738321125507355,0.9617785811424255
1,512,transformer.h.0.attn.c_proj.weight,8,muon_aware_polar_oracle,contiguous,0.1011420339345932,0.2271362990140915,0.8761332631111145,0.3947789967060089,0.05950268357992172,0.2707992494106293,0.9626351594924927
1,512,transformer.h.0.mlp.w1.weight,4,mse32_contiguous,contiguous,0.0328114815056324,0.21346406638622284,0.9373638033866882,0.282277911901474,0.1446516364812851,0.271110862493515,0.9628093242645264
1,512,transformer.h.0.mlp.w1.weight,4,mse64_contiguous,contiguous,0.016998291015625,0.1554904729127884,0.9657296538352966,0.2063419371843338,0.10464007407426834,0.2055291086435318,0.978935718536377
1,512,transformer.h.0.mlp.w1.weight,4,mse64_row,row,0.016998291015625,0.1554904729127884,0.9657296538352966,0.2063419371843338,0.10464007407426834,0.2055291086435318,0.978935718536377
1,512,transformer.h.0.mlp.w1.weight,4,mse64_column,column,0.01699320413172245,0.15792523324489594,0.9655042290687561,0.20838548243045807,0.10746601223945618,0.22102312743663788,0.9756624698638916
1,512,transformer.h.0.mlp.w1.weight,4,mse64_checkerboard,checkerboard,0.01617431640625,0.1541507989168167,0.9670335650444031,0.20329417288303375,0.10500843077898026,0.2050393968820572,0.979027271270752
1,512,transformer.h.0.mlp.w1.weight,4,mse128_contiguous,contiguous,0.008829752914607525,0.1136455312371254,0.9805397987365723,0.15052534639835358,0.0767664760351181,0.16113139688968658,0.987252950668335
1,512,transformer.h.0.mlp.w1.weight,4,mse64_contiguous_absmax,contiguous,0.053192138671875,0.23076947033405304,0.915810763835907,0.33100032806396484,0.1305406391620636,0.23261186480522156,0.9732145071029663
1,512,transformer.h.0.mlp.w1.weight,4,mse64_contiguous_rms2,contiguous,0.010625203140079975,0.14611472189426422,0.975291907787323,0.17393523454666138,0.11829480528831482,0.25037553906440735,0.9705584049224854
1,512,transformer.h.0.mlp.w1.weight,4,mse64_contiguous_perdim,contiguous,0.01634724996984005,0.1577182412147522,0.9653091430664062,0.2069643884897232,0.10847308486700058,0.20697732269763947,0.9786278009414673
1,512,transformer.h.0.mlp.w1.weight,4,polar_8x8_sqrt,contiguous,0.1394246369600296,0.28079840540885925,0.8387355208396912,0.4888744354248047,0.07272659987211227,0.2942211925983429,0.9557510018348694
1,512,transformer.h.0.mlp.w1.weight,4,polar_16x4_uniform,contiguous,0.107025146484375,0.2926815450191498,0.8871622085571289,0.4343530833721161,0.15101279318332672,0.24222922325134277,0.9702436923980713
1,512,transformer.h.0.mlp.w1.weight,4,polar_32x2_log,contiguous,8.646646892884746e-05,0.9660494923591614,0.9982252717018127,0.9479131698608398,0.984185516834259,0.9848986268043518,0.8501009941101074
1,512,transformer.h.0.mlp.w1.weight,4,pca_rotated_mse64,contiguous,0.016845703125,0.15530450642108917,0.9659073352813721,0.2059120237827301,0.10469803214073181,0.20587407052516937,0.9788702130317688
1,512,transformer.h.0.mlp.w1.weight,4,spectral_local_mse64,spectral-local,0.0169406458735466,,,,,0.9999997019767761,0.1786031872034073
1,512,transformer.h.0.mlp.w1.weight,8,mse32_contiguous,contiguous,0.0373992919921875,0.21776311099529266,0.9347872734069824,0.28887811303138733,0.1466495543718338,0.27013227343559265,0.9630603790283203
1,512,transformer.h.0.mlp.w1.weight,8,mse64_contiguous,contiguous,0.01837666891515255,0.16095905005931854,0.9644043445587158,0.21521568298339844,0.1067035049200058,0.20389461517333984,0.9792472720146179
1,512,transformer.h.0.mlp.w1.weight,8,mse64_row,row,0.01837666891515255,0.16095905005931854,0.9644043445587158,0.21521568298339844,0.1067035049200058,0.20389461517333984,0.9792472720146179
1,512,transformer.h.0.mlp.w1.weight,8,mse64_column,column,0.01853434182703495,0.16308651864528656,0.9642255902290344,0.218022882938385,0.10815127938985825,0.21677102148532867,0.9765739440917969
1,512,transformer.h.0.mlp.w1.weight,8,mse64_checkerboard,checkerboard,0.01723225973546505,0.15890073776245117,0.9660428166389465,0.21092139184474945,0.10688114911317825,0.20343056321144104,0.9793408513069153
1,512,transformer.h.0.mlp.w1.weight,8,mse128_contiguous,contiguous,0.008153279311954975,0.11220341920852661,0.9807748198509216,0.14833451807498932,0.076073057949543,0.15878377854824066,0.9875984787940979
1,512,transformer.h.0.mlp.w1.weight,8,mse64_contiguous_absmax,contiguous,0.0563913993537426,0.23813635110855103,0.9122654795646667,0.34037744998931885,0.13589730858802795,0.2348860800266266,0.9727354049682617
1,512,transformer.h.0.mlp.w1.weight,8,mse64_contiguous_rms2,contiguous,0.011774699203670025,0.15052957832813263,0.9741467833518982,0.1821194291114807,0.11894036829471588,0.246232271194458,0.9714573621749878
1,512,transformer.h.0.mlp.w1.weight,8,mse64_contiguous_perdim,contiguous,0.01679483987390995,0.15437744557857513,0.9652184844017029,0.20682181417942047,0.10193414986133575,0.20308037102222443,0.9794182777404785
1,512,transformer.h.0.mlp.w1.weight,8,polar_8x8_sqrt,contiguous,0.1376444548368454,0.27757182717323303,0.840498149394989,0.48349228501319885,0.0716555193066597,0.2924399971961975,0.9562957882881165
1,512,transformer.h.0.mlp.w1.weight,8,polar_16x4_uniform,contiguous,0.1052144393324852,0.2910356819629669,0.8889650702476501,0.4311566650867462,0.15091758966445923,0.24047742784023285,0.9706713557243347
1,512,transformer.h.0.mlp.w1.weight,8,polar_32x2_log,contiguous,8.646646892884746e-05,0.9662826061248779,0.9982292056083679,0.9482185244560242,0.9843464493751526,0.9849554896354675,0.8525273203849792
1,512,transformer.h.0.mlp.w1.weight,8,pca_rotated_mse64,contiguous,0.01839701272547245,0.16092990338802338,0.9643805027008057,0.215196892619133,0.10666403919458389,0.2038351148366928,0.9792549014091492
1,512,transformer.h.0.mlp.w1.weight,8,spectral_local_mse64,spectral-local,0.01741536520421505,,,,,0.9999997019767761,0.1726699322462082
1,512,transformer.h.0.mlp.w1.weight,4,muon_aware_polar_oracle,contiguous,0.1394500732421875,0.28082001209259033,0.8387057185173035,0.48888930678367615,0.07275494188070297,0.29416587948799133,0.9557582139968872
1,512,transformer.h.0.mlp.w1.weight,8,muon_aware_polar_oracle,contiguous,0.1374664306640625,0.2779490649700165,0.8404998779296875,0.48349323868751526,0.07240907847881317,0.2926886975765228,0.9562128782272339
1,512,transformer.h.0.mlp.w2.weight,4,mse32_contiguous,contiguous,0.03387451171875,0.215767502784729,0.936138391494751,0.28563034534454346,0.14590606093406677,0.2717045545578003,0.9626736640930176
1,512,transformer.h.0.mlp.w2.weight,4,mse64_contiguous,contiguous,0.01736958883702755,0.1576080173254013,0.9649683833122253,0.20963314175605774,0.10558393597602844,0.20597799122333527,0.978858470916748
1,512,transformer.h.0.mlp.w2.weight,4,mse64_row,row,0.01736958883702755,0.1576080173254013,0.9649683833122253,0.20963314175605774,0.10558393597602844,0.20597799122333527,0.978858470916748
1,512,transformer.h.0.mlp.w2.weight,4,mse64_column,column,0.0183868408203125,0.1596856564283371,0.9638974666595459,0.21165238320827484,0.10771997272968292,0.21895799040794373,0.9761548042297363
1,512,transformer.h.0.mlp.w2.weight,4,mse64_checkerboard,checkerboard,0.01641337014734745,0.1551525890827179,0.966581404209137,0.20461112260818481,0.10569504648447037,0.20484480261802673,0.9790757298469543
1,512,transformer.h.0.mlp.w2.weight,4,mse128_contiguous,contiguous,0.009053547866642475,0.11490407586097717,0.9801645278930664,0.15243607759475708,0.07737285643815994,0.16128088533878326,0.9872338771820068
1,512,transformer.h.0.mlp.w2.weight,4,mse64_contiguous_absmax,contiguous,0.0540262870490551,0.23253194987773895,0.9141848683357239,0.3342817425727844,0.13078419864177704,0.2319398671388626,0.9733524918556213
1,512,transformer.h.0.mlp.w2.weight,4,mse64_contiguous_rms2,contiguous,0.010920207016170025,0.14747433364391327,0.974862277507782,0.17564989626407623,0.11929932981729507,0.25274813175201416,0.970027506351471
1,512,transformer.h.0.mlp.w2.weight,4,mse64_contiguous_perdim,contiguous,0.0167694091796875,0.15927475690841675,0.9647442698478699,0.2098843902349472,0.10866613686084747,0.20743906497955322,0.978579044342041
1,512,transformer.h.0.mlp.w2.weight,4,polar_8x8_sqrt,contiguous,0.1433207243680954,0.28666162490844727,0.8348795771598816,0.4995853006839752,0.07374229282140732,0.29624617099761963,0.955115795135498
1,512,transformer.h.0.mlp.w2.weight,4,polar_16x4_uniform,contiguous,0.1104939803481102,0.29749488830566406,0.8837308883666992,0.44202858209609985,0.15296411514282227,0.2434309720993042,0.9699398875236511
1,512,transformer.h.0.mlp.w2.weight,4,polar_32x2_log,contiguous,9.663899982115254e-05,0.9657225608825684,0.9982191920280457,0.9474327564239502,0.9840121269226074,0.9848580360412598,0.8479313850402832
1,512,transformer.h.0.mlp.w2.weight,4,pca_rotated_mse64,contiguous,0.01755269430577755,0.1576879918575287,0.9647801518440247,0.20973993837833405,0.10563711076974869,0.2059393674135208,0.9788637757301331
1,512,transformer.h.0.mlp.w2.weight,4,spectral_local_mse64,spectral-local,0.015109592117369175,,,,,0.9999997615814209,0.16856129467487335
1,512,transformer.h.0.mlp.w2.weight,8,mse32_contiguous,contiguous,0.0377400703728199,0.21918553113937378,0.9343059659004211,0.290875643491745,0.14749686419963837,0.27053412795066833,0.9629625082015991
1,512,transformer.h.0.mlp.w2.weight,8,mse64_contiguous,contiguous,0.01894124411046505,0.1624121516942978,0.9637190699577332,0.2173454761505127,0.10747995227575302,0.20446442067623138,0.9791463017463684
1,512,transformer.h.0.mlp.w2.weight,8,mse64_row,row,0.01894124411046505,0.1624121516942978,0.9637190699577332,0.2173454761505127,0.10747995227575302,0.20446442067623138,0.9791463017463684
1,512,transformer.h.0.mlp.w2.weight,8,mse64_column,column,0.01852925680577755,0.16462580859661102,0.9639976620674133,0.2204667180776596,0.10878603160381317,0.2157481461763382,0.9768145084381104
1,512,transformer.h.0.mlp.w2.weight,8,mse64_checkerboard,checkerboard,0.01759847067296505,0.15988747775554657,0.9657671451568604,0.21258999407291412,0.10718601197004318,0.20380133390426636,0.9792628288269043
1,512,transformer.h.0.mlp.w2.weight,8,mse128_contiguous,contiguous,0.008214314468204975,0.1125805601477623,0.980588972568512,0.14862863719463348,0.07653321325778961,0.15886250138282776,0.9875873923301697
1,512,transformer.h.0.mlp.w2.weight,8,mse64_contiguous_absmax,contiguous,0.0574595145881176,0.2403194159269333,0.9109921455383301,0.3454776704311371,0.1351633369922638,0.23396097123622894,0.9729626178741455
1,512,transformer.h.0.mlp.w2.weight,8,mse64_contiguous_rms2,contiguous,0.011993408203125,0.1509217470884323,0.9738472104072571,0.18236981332302094,0.11947426944971085,0.24777212738990784,0.9711068868637085
1,512,transformer.h.0.mlp.w2.weight,8,mse64_contiguous_perdim,contiguous,0.01706441305577755,0.15541251003742218,0.9646892547607422,0.2081172615289688,0.1027088612318039,0.20393897593021393,0.9792724251747131
1,512,transformer.h.0.mlp.w2.weight,8,polar_8x8_sqrt,contiguous,0.1396382600069046,0.28130272030830383,0.8384318351745605,0.49039754271507263,0.07221215218305588,0.2933081090450287,0.9560269117355347
1,512,transformer.h.0.mlp.w2.weight,8,polar_16x4_uniform,contiguous,0.1070658341050148,0.2934405505657196,0.8871393203735352,0.4348387122154236,0.15204526484012604,0.24115917086601257,0.9705216884613037
1,512,transformer.h.0.mlp.w2.weight,8,polar_32x2_log,contiguous,0.0001373291015625,0.9660441279411316,0.9981810450553894,0.9478885531425476,0.9841992259025574,0.9848941564559937,0.8516198992729187
1,512,transformer.h.0.mlp.w2.weight,8,pca_rotated_mse64,contiguous,0.0186920166015625,0.1621880680322647,0.9640028476715088,0.21678350865840912,0.10759375244379044,0.20483963191509247,0.9790759086608887
1,512,transformer.h.0.mlp.w2.weight,8,spectral_local_mse64,spectral-local,0.0150010846555233,,,,,0.9999997019767761,0.16292186081409454
1,512,transformer.h.0.mlp.w2.weight,4,muon_aware_polar_oracle,contiguous,0.1431681364774704,0.28666165471076965,0.8350524306297302,0.49958541989326477,0.07374221831560135,0.29586827754974365,0.9552218914031982
1,512,transformer.h.0.mlp.w2.weight,8,muon_aware_polar_oracle,contiguous,0.1395823210477829,0.28162407875061035,0.8385441303253174,0.4903627336025238,0.07288963347673416,0.293199747800827,0.9560635089874268
1,512,transformer.h.0.mlp.c_proj.weight,4,mse64_contiguous,contiguous,0.0185089111328125,0.16198651492595673,0.9633317589759827,0.21502651274204254,0.10894759744405746,0.22988036274909973,0.9737697243690491
1,512,transformer.h.0.mlp.c_proj.weight,4,mse64_row,row,0.0185089111328125,0.16198651492595673,0.9633317589759827,0.21502651274204254,0.10894759744405746,0.22988036274909973,0.9737697243690491
1,512,transformer.h.0.mlp.c_proj.weight,4,mse64_column,column,0.01921590231359005,0.16097058355808258,0.9626484513282776,0.2148679494857788,0.10707429051399231,0.21147124469280243,0.9777474999427795
1,512,transformer.h.0.mlp.c_proj.weight,4,mse64_checkerboard,checkerboard,0.01852925680577755,0.16208142042160034,0.9633534550666809,0.21508373320102692,0.10908018052577972,0.22964085638523102,0.9738092422485352
1,512,transformer.h.0.mlp.c_proj.weight,8,mse64_contiguous,contiguous,0.0191192626953125,0.16646404564380646,0.9630584120750427,0.22315719723701477,0.10977206379175186,0.2229200005531311,0.9752601981163025
1,512,transformer.h.0.mlp.c_proj.weight,8,mse64_row,row,0.0191192626953125,0.16646404564380646,0.9630584120750427,0.22315719723701477,0.10977206379175186,0.2229200005531311,0.9752601981163025
1,512,transformer.h.0.mlp.c_proj.weight,8,mse64_column,column,0.01984659768640995,0.16482466459274292,0.9622957110404968,0.2216692864894867,0.10798119008541107,0.20776771008968353,0.9784896373748779
1,512,transformer.h.0.mlp.c_proj.weight,8,mse64_checkerboard,checkerboard,0.01903788186609745,0.16631609201431274,0.9632452130317688,0.22279340028762817,0.10983993113040924,0.22320546209812164,0.9752191305160522
1,512,transformer.h.1.attn.c_attn.weight,4,mse64_contiguous,contiguous,0.015471281483769417,0.15145955979824066,0.9679690003395081,0.17846675217151642,0.1244528591632843,0.18873782455921173,0.9821757674217224
1,512,transformer.h.1.attn.c_attn.weight,4,mse64_row,row,0.015471281483769417,0.15145955979824066,0.9679690003395081,0.17846675217151642,0.1244528591632843,0.18873782455921173,0.9821757674217224
1,512,transformer.h.1.attn.c_attn.weight,4,mse64_column,column,0.3415798544883728,0.4916548430919647,0.623001217842102,0.797905445098877,0.18540984392166138,0.2390216737985611,0.9724467992782593
1,512,transformer.h.1.attn.c_attn.weight,4,mse64_checkerboard,checkerboard,0.014490198343992233,0.14990545809268951,0.9692911505699158,0.1752868890762329,0.12452446669340134,0.1890522688627243,0.9821106195449829
