seed,update,parameter_id,parameter_name,shape,rank,spectral_gap_at_k,condition_proxy,fraction_of_exact_gain,update_cosine
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",16,0.001200186088681221,119.74179077148438,1.0000375548166198,0.9675315618515015
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",1,0.08848327398300171,4.759885787963867,1.0000240181897757,0.8534912467002869
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",2,0.042393237352371216,9.934845924377441,0.9999932187988458,0.8663144111633301
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",4,0.03350993990898132,12.56851863861084,0.9999238288960983,0.8867098689079285
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",8,0.011919662356376648,35.33407974243164,0.9998650998045029,0.9137693047523499
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",16,0.004623256623744965,91.09819030761719,0.999393119843836,0.9404026865959167
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1,0.07156750559806824,2.260303258895874,0.9999959806831633,0.6195987462997437
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",2,0.01128280907869339,14.337233543395996,1.0000041179801307,0.6471266150474548
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",4,0.0038501806557178497,42.01472091674805,1.0001268181529959,0.6768558025360107
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",8,0.0030959025025367737,52.25108337402344,0.9996792019264513,0.7322774529457092
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",16,0.00030857883393764496,524.2234497070312,0.9983102298497255,0.8012868762016296
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",1,0.29046347737312317,2.0055088996887207,1.0001442214717364,0.5907897353172302
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",2,0.017848670482635498,32.637001037597656,1.0,0.6114341616630554
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",4,0.01661403477191925,35.06235122680664,0.9997907785390836,0.6552863717079163
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",8,0.011985242366790771,48.60369873046875,0.999602485553682,0.7141401767730713
1,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",16,0.00787828117609024,73.94088745117188,0.9964435168290363,0.7864751219749451
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",1,0.030339032411575317,3.7300362586975098,1.0,0.8951713442802429
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",2,0.018207333981990814,6.215390682220459,1.0000027438982562,0.9107455611228943
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",4,0.007762562483549118,14.578393936157227,1.0000944844691153,0.9278666377067566
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",8,0.0012980829924345016,87.17908477783203,0.9997604535199713,0.9416804313659668
1,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",16,0.0004997942596673965,226.42454528808594,0.9994057394833444,0.9572163224220276
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,0.024438902735710144,4.288811683654785,1.0,0.8921933174133301
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,0.018732067197561264,5.595423698425293,1.000001496591513,0.9066100716590881
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,0.009450137615203857,11.091251373291016,0.9999979185139855,0.9240542054176331
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,0.0012179780751466751,86.05561065673828,1.000390479057925,0.9374852776527405
1,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,0.0005115475505590439,204.89561462402344,1.0003812286784004,0.9549974203109741
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,0.048944324254989624,6.2121124267578125,1.00000563621607,0.821029543876648
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,0.04933537542819977,6.162872791290283,1.0001513849496646,0.8400452733039856
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,0.010491356253623962,28.980775833129883,0.9998194958243695,0.8606268763542175
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,0.006046891212463379,50.281646728515625,0.9999491777081848,0.8925257325172424
1,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,0.004093550145626068,74.2748031616211,0.9990633038069356,0.923528790473938
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0.07266547530889511,2.092224359512329,1.0,0.5864903926849365
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0.012854665517807007,11.827027320861816,0.9999690289585081,0.6173979043960571
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0.0013062097132205963,116.39208984375,0.9997926139854983,0.6550529599189758
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0.002745632082223892,55.37248992919922,1.0011086041875084,0.7172451615333557
1,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0.0014523901045322418,104.67744445800781,0.9979590532080228,0.7908194661140442
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,0.22080302238464355,2.284238815307617,1.0,0.5693249702453613
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,0.05732959508895874,8.797669410705566,1.0,0.5959610939025879
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,0.025369882583618164,19.88053321838379,1.0001327057063,0.6443663239479065
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,0.005661524832248688,89.08674621582031,0.9994673729927402,0.7028886079788208
1,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,0.0011669918894767761,432.1939392089844,1.002652004207315,0.776496946811676
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",1,0.05361481010913849,2.0423853397369385,0.999998544020803,0.8556803464889526
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",2,0.0048581622540950775,22.53982162475586,0.9999977843189606,0.8685449957847595
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",4,0.0020027197897434235,54.676700592041016,0.999881214616905,0.8884961009025574
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",8,0.001352652907371521,80.9535903930664,1.0001164004452159,0.9094856977462769
1,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",16,0.0009741298854351044,112.41017150878906,0.998439764782796,0.9350829124450684
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",1,0.04899012669920921,2.134838819503784,0.9999985801746953,0.8509508967399597
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",2,0.004521004855632782,23.133358001708984,1.000002199818295,0.8631613254547119
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",4,0.006616998463869095,15.805658340454102,0.9999660343777385,0.8879363536834717
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",8,0.002428727224469185,43.062068939208984,0.9998684014440988,0.9081488251686096
1,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",16,0.0012402087450027466,84.3293685913086,1.0020037755600233,0.9346020221710205
1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,0.05359382927417755,5.132613658905029,0.9999980646934281,0.8010740280151367
1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,0.05734071135520935,4.797227382659912,1.0000011756669853,0.8209741711616516
1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,0.017197594046592712,15.995052337646484,0.9999720515146482,0.844916582107544
1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,0.007343687117099762,37.45753479003906,1.0004603903565383,0.8797242045402527
1,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,0.0009324774146080017,294.9952697753906,0.9972649354603772,0.9147359132766724
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,0.0765238106250763,2.007878303527832,0.9998273441440132,0.5655796527862549
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,0.018701020628213882,8.216155052185059,0.9999994439977893,0.6072008609771729
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,0.006349481642246246,24.198904037475586,1.0001270663456285,0.6473094820976257
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,0.002509579062461853,61.22560501098633,0.9993692647405011,0.7130568623542786
1,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,0.00032487139105796814,472.9579162597656,1.0024100667420401,0.7921870946884155
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0.25858592987060547,1.9548097848892212,1.0000007415149372,0.566253662109375
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0.05840893089771271,8.654264450073242,1.0,0.5909901857376099
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0.019390925765037537,26.068187713623047,0.9998749415188658,0.6321735978126526
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0.006036780774593353,83.73441314697266,0.9993473356133724,0.6943217515945435
1,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0.004528380930423737,111.62628173828125,1.0026410261635779,0.7805829644203186
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0.04901565611362457,2.1218111515045166,1.0000011411434715,0.8130784630775452
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0.014593455940485,7.126616954803467,0.999969686244437,0.833595335483551
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0.007117476314306259,14.612197875976562,0.9998665697238055,0.8573225140571594
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0.0024235863238573074,42.91242599487305,1.0000277237244817,0.8855466246604919
1,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0.0008530076593160629,121.92384338378906,0.9982891894254424,0.9180881977081299
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0.05118824169039726,1.9772108793258667,1.000175820410721,0.8111438155174255
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0.008807878941297531,11.49084186553955,1.0,0.8283957242965698
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0.006120426580309868,16.536420822143555,1.0001414580791508,0.8526469469070435
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0.0003946330398321152,256.4659729003906,0.9996414805528948,0.8797359466552734
1,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0.0009608995169401169,105.32833099365234,1.0006586676160425,0.9147236347198486
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",1,0.07678331434726715,3.5085220336914062,0.9999629927058623,0.7804723381996155
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",2,0.04507686197757721,5.9763689041137695,1.0,0.8028717041015625
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",4,0.008343204855918884,32.28926467895508,1.000100194280828,0.8351238965988159
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",8,0.008068174123764038,33.38995361328125,0.9996786825791596,0.8710232377052307
1,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",16,0.0015372000634670258,175.25106811523438,1.0002798411873315,0.9082648158073425
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",1,0.10456283390522003,1.717995524406433,0.9999389312215999,0.5659694671630859
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",2,0.020782582461833954,8.64370346069336,1.0000004536054603,0.6017268896102905
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",4,0.009773720055818558,18.379743576049805,1.0000009945891037,0.6501117944717407
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",8,0.0021519139409065247,83.47846984863281,0.9999045512927852,0.7219613790512085
1,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",16,0.0006675943732261658,269.0832824707031,0.9990071736212349,0.8105670809745789
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",1,0.3009846806526184,1.708938479423523,1.0,0.556979775428772
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",2,0.04003956913948059,12.846399307250977,1.000000546685283,0.5814332962036133
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",4,0.04080597311258316,12.605122566223145,0.9999539554819498,0.634209156036377
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",8,0.009480029344558716,54.25767135620117,1.0000641104113197,0.6983401775360107
1,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",16,0.0006577670574188232,781.9854736328125,0.9982274324945185,0.7909842729568481
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",1,0.053289059549570084,2.104950428009033,0.9999936539939949,0.78422611951828
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",2,0.020139940083026886,5.569571018218994,0.9999941193497569,0.8097002506256104
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",4,0.0081798005849123,13.713149070739746,1.0000126832990377,0.8359672427177429
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",8,0.00134291872382164,83.52763366699219,0.999801688625275,0.8705329298973083
1,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",16,0.000516786240041256,217.05458068847656,0.9981718907122801,0.9076303839683533
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",1,0.05074925348162651,2.0688648223876953,1.0000047725543761,0.7817850708961487
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",2,0.015722941607236862,6.677716255187988,0.9999944507567087,0.8052673935890198
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",4,0.005918493494391441,17.73987579345703,1.0000722886861875,0.8323091864585876
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",8,0.001155700534582138,90.84822845458984,0.9995900539911959,0.8652576208114624
1,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",16,0.0004476848989725113,234.5251007080078,1.0037320515077992,0.9024733304977417
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0.1581762731075287,2.078711748123169,1.0000040020650656,0.7767254114151001
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0.023254528641700745,14.139305114746094,1.0000030515669034,0.7952814102172852
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0.020959578454494476,15.68747615814209,1.0000819974138446,0.8276504874229431
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0.005785718560218811,56.83008575439453,0.9997491255990287,0.8637060523033142
1,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0.00026549026370048523,1238.474365234375,1.0029504916585945,0.9053170680999756
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1,0.1416194587945938,1.4825942516326904,0.9999967450225,0.5728763937950134
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",2,0.021299786865711212,9.857572555541992,0.9999014369814473,0.612794041633606
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",4,0.01050153374671936,19.993669509887695,0.9999790720223624,0.6554477214813232
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",8,0.005177333950996399,40.554500579833984,1.0000028942204795,0.7330158948898315
1,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",16,0.0004487494006752968,467.8874206542969,0.9982202399342738,0.8266726732254028
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",1,0.4513550102710724,1.4834188222885132,0.9999872479593319,0.5646954774856567
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",2,0.060525983572006226,11.062166213989258,1.000000359226112,0.599746823310852
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",4,0.035986073315143585,18.60576820373535,1.0001240071271464,0.6530274748802185
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",8,0.0029172301292419434,229.51515197753906,1.0002457569656158,0.721781313419342
1,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",16,0.000523250550031662,1279.594482421875,0.9987078606559403,0.819189190864563
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",1,0.041747357696294785,2.2805371284484863,1.0000340899975937,0.7702743411064148
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",2,0.014145579189062119,6.730469703674316,1.000000688728002,0.7973681688308716
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",4,0.007359325885772705,12.936836242675781,1.0000529159958567,0.8302298784255981
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",8,0.0013366881757974625,71.2255859375,1.0001185850816856,0.8641459345817566
1,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",16,0.00046798214316368103,203.4402313232422,0.9990332575990288,0.9044814109802246
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",1,0.0380374938249588,2.3799920082092285,1.000002180192947,0.7676553130149841
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",2,0.013563014566898346,6.674691200256348,1.0000150482635433,0.7921960353851318
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",4,0.006651228293776512,13.610859870910645,1.000016442069707,0.828982949256897
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",8,0.0019118841737508774,47.35063934326172,0.9999178942477912,0.8617843389511108
1,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",16,0.0007551806047558784,119.877197265625,1.0003130148009476,0.9013623595237732
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",1,0.13406722247600555,2.079759359359741,0.999998875151995,0.7844385504722595
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",2,0.0055765509605407715,50.0,0.9999431651785678,0.8069541454315186
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",4,0.01392945647239685,20.01711654663086,1.0000755542790514,0.8426926136016846
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",8,0.00667998194694519,41.74076461791992,0.9999083327208418,0.8757869601249695
1,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",16,0.00401044636964798,69.52531433105469,1.0009630490875419,0.9149489998817444
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",1,0.04982669651508331,4.095181465148926,1.00000235465592,0.6417626738548279
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",2,0.06697098165750504,3.04683256149292,1.0,0.6937568187713623
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",4,0.006379671394824982,31.98430633544922,1.0003293834393225,0.7232785224914551
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",8,0.0017591789364814758,115.99124908447266,0.9983120402732654,0.7753274440765381
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",16,0.0036284122616052628,56.236541748046875,1.000090627740783,0.8338438272476196
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",1,0.17991304397583008,3.220863103866577,1.0,0.6090096235275269
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",2,0.12939614057540894,4.478304386138916,1.0000006438598625,0.6429993510246277
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",4,0.011702224612236023,49.51838684082031,1.0002034642392341,0.6819862127304077
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",8,0.009332269430160522,62.09371566772461,1.0007129819945737,0.7317973971366882
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",16,0.003922499716281891,147.7311248779297,0.9973440559762847,0.8109785914421082
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",1,0.09986868500709534,1.7941620349884033,0.9999830527623997,0.9443872570991516
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",2,0.011939555406570435,15.007309913635254,1.0001041997114826,0.9490289092063904
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",4,0.005849074572324753,30.634010314941406,0.9993008884621832,0.9545528888702393
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",8,0.0017241202294826508,103.92581939697266,0.9982351997433018,0.9600003361701965
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",16,0.0024480298161506653,73.19380187988281,1.0002021917586639,0.9675130248069763
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",1,0.09086085110902786,1.8553272485733032,0.9999938687733562,0.9425681233406067
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",2,0.007509060204029083,22.44976234436035,1.0000541797190536,0.9473294019699097
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",4,0.004353098571300507,38.72565841674805,1.0003951146614924,0.953609824180603
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",8,0.0017962045967578888,93.8515625,1.0011944549535188,0.9592468738555908
1,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",16,0.0010570492595434189,159.47848510742188,0.9996145321383829,0.9664047956466675
1,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",1,0.3249896168708801,1.7402557134628296,0.9999950691145774,0.9050709009170532
1,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",2,0.034492671489715576,16.39667320251465,0.9999471681409611,0.9105480313301086
1,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",4,0.02390541136264801,23.6584529876709,1.0003742287633313,0.9237768650054932
1,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",8,0.0013918429613113403,406.3425598144531,1.0002768046675738,0.9351473450660706
1,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",16,0.0008016973733901978,705.4595336914062,0.9965107145359071,0.948506772518158
1,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1,0.07166455686092377,2.37756609916687,0.9999980479482472,0.6176037788391113
1,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",2,0.021409012377262115,7.958668231964111,0.9999956646333797,0.6390256285667419
1,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",4,0.006236419081687927,27.32132339477539,0.999989401140341,0.6802549362182617
