seed,update,parameter_id,parameter_name,shape,k,quantizer,danger_log10_low,danger_log10_high,danger_zone_mode_count,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",4,calibrated_mulaw_5,-3,-2,220,0.0012471991358324885,0.7526236176490784,0.7538707852363586,0.4303923547267914,0.47308480739593506,0.08291538804769516,1.4673486248284462e-06,0.0008854730403982103
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",4,danger_weighted_codebook_D4_L1,-3,-2,220,0.0011808928102254868,0.7407955527305603,0.7419764399528503,0.4216669201850891,0.46860867738723755,0.08060956001281738,1.6939966371865012e-06,0.0010626749135553837
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,uniform_int3,-3,-2,220,0.0010314462706446648,0.7663776874542236,0.7674091458320618,0.4397720396518707,0.4769192636013031,0.0807357206940651,1.2430634797055973e-06,0.0009236119803972542
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_1,-3,-2,220,0.0012219485361129045,0.7647950053215027,0.766016960144043,0.43426620960235596,0.4805523753166199,0.08118701726198196,1.0667981769074686e-06,0.0006676892517134547
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_5,-3,-2,220,0.0013107485137879848,0.7527332305908203,0.7540439963340759,0.4280988872051239,0.4758813977241516,0.08086609095335007,1.0057763120130403e-06,0.0005775946192443371
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_20,-3,-2,220,0.0012242838274687529,0.7456195950508118,0.7468438744544983,0.42685407400131226,0.47333046793937683,0.08262111991643906,1.4063020898902323e-06,0.0008564732852391899
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_100,-3,-2,220,0.0013981430092826486,0.6996120810508728,0.7010101675987244,0.3922819197177887,0.44835135340690613,0.08153880387544632,4.153330792178167e-06,0.0020782712381333113
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_500,-3,-2,220,0.002426994265988469,0.5244501233100891,0.5268771052360535,0.29705730080604553,0.3341580033302307,0.05824403092265129,1.9546696421457455e-05,0.004223852884024382
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_2000,-3,-2,220,0.003935868386179209,0.37241417169570923,0.3763500452041626,0.21372677385807037,0.23416092991828918,0.04053202643990517,6.25315005891025e-05,0.0059167672879993916
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,lloyd_global,-3,-2,220,0.0016994756879284978,0.7186242341995239,0.7203237414360046,0.4113551080226898,0.45334339141845703,0.07740364223718643,1.1463448572612833e-06,0.00048473256174474955
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,lloyd_per_tensor_oracle,-3,-2,220,0.0016762337181717157,0.7190089225769043,0.7206851840019226,0.410641074180603,0.4536432921886444,0.0776863768696785,1.1324956403768738e-06,0.000485776225104928
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,scale_oracle,-3,-2,220,0.0015130233950912952,0.7067388892173767,0.7082518935203552,0.4036512076854706,0.4489706754684448,0.08156567811965942,7.023824650786992e-07,0.0003280854725744575
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,muon_global_codebook,-3,-2,220,0.0013012555427849293,0.7454793453216553,0.7467805743217468,0.42634668946266174,0.46748799085617065,0.07936573773622513,1.2305331438255962e-06,0.0007049629930406809
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,geometry_codebook,-3,-2,220,0.0013012555427849293,0.7454793453216553,0.7467805743217468,0.42634668946266174,0.46748799085617065,0.07936573773622513,1.2305331438255962e-06,0.0007049629930406809
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,danger_zone_codebook,-3,-2,220,0.0013012555427849293,0.7454793453216553,0.7467805743217468,0.42634668946266174,0.46748799085617065,0.07936573773622513,1.2305331438255962e-06,0.0007049629930406809
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,geometry_mulaw_5,-3,-2,220,0.0013107485137879848,0.7527332305908203,0.7540439963340759,0.4280988872051239,0.4758813977241516,0.08086609095335007,1.0057763120130403e-06,0.0005775946192443371
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,geometry_power_0.75,-3,-2,220,0.0011954463552683592,0.761860728263855,0.7630560994148254,0.43636515736579895,0.47617605328559875,0.08031559735536575,1.0730841495387722e-06,0.0006838789558969438
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,muon_mulaw_5,-3,-2,220,0.0013107485137879848,0.7527332305908203,0.7540439963340759,0.4280988872051239,0.4758813977241516,0.08086609095335007,1.0057763120130403e-06,0.0005775946192443371
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,muon_power_0.75,-3,-2,220,0.0011954463552683592,0.761860728263855,0.7630560994148254,0.43636515736579895,0.47617605328559875,0.08031559735536575,1.0730841495387722e-06,0.0006838789558969438
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,calibrated_mulaw_5,-3,-2,220,0.0013107485137879848,0.7527332305908203,0.7540439963340759,0.4280988872051239,0.4758813977241516,0.08086609095335007,1.0057763120130403e-06,0.0005775946192443371
1,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,danger_weighted_codebook_D4_L1,-3,-2,220,0.0013012555427849293,0.7454793453216553,0.7467805743217468,0.42634668946266174,0.46748799085617065,0.07936573773622513,1.2305331438255962e-06,0.0007049629930406809
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,uniform_int3,-3,-2,163,0.00119127391371876,0.6667315363883972,0.6679227948188782,0.3336610496044159,0.4693976640701294,0.19378656148910522,2.410877095826436e-05,0.013493184000253677
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_1,-3,-2,163,0.0009858472039923072,0.665592610836029,0.666578471660614,0.33262890577316284,0.4715854823589325,0.19185656309127808,1.4383126654138323e-05,0.009710736572742462
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_5,-3,-2,163,0.001231020432896912,0.6614536046981812,0.6626846194267273,0.33224862813949585,0.4672597348690033,0.19090817868709564,1.5794839782756753e-05,0.008486905135214329
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_20,-3,-2,163,0.0009892276721075177,0.661137044429779,0.6621262431144714,0.32976034283638,0.46637794375419617,0.1923719048500061,1.9016630176338367e-05,0.012709509581327438
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_100,-3,-2,163,0.0011747530661523342,0.624139130115509,0.6253138780593872,0.30874860286712646,0.44488537311553955,0.1900784820318222,5.7391687732888386e-05,0.03049185313284397
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_500,-3,-2,163,0.0019597653299570084,0.5103441476821899,0.5123039484024048,0.25394174456596375,0.3622983694076538,0.1507173478603363,0.0002375673793721944,0.06186512112617493
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_2000,-3,-2,163,0.002680129837244749,0.3896859884262085,0.39236608147621155,0.19556047022342682,0.2744714319705963,0.11406408995389938,0.0005995589890517294,0.08717478066682816
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,lloyd_global,-3,-2,163,0.0013845289358869195,0.6369560360908508,0.6383405327796936,0.32051292061805725,0.44871750473976135,0.18403717875480652,1.5425137462443672e-05,0.007096373476088047
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,lloyd_per_tensor_oracle,-3,-2,163,0.0013311519287526608,0.6481212973594666,0.6494525074958801,0.32447853684425354,0.45582255721092224,0.18684525787830353,1.4698533959744964e-05,0.0071565331891179085
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,scale_oracle,-3,-2,163,0.0014731333358213305,0.630454421043396,0.6319275498390198,0.3132474422454834,0.4494498074054718,0.18914319574832916,1.1279365025984589e-05,0.004827211145311594
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,muon_global_codebook,-3,-2,163,0.0010818677255883813,0.6544060707092285,0.6554879546165466,0.32682836055755615,0.4632066488265991,0.19148603081703186,1.695325227046851e-05,0.01025477610528469
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,geometry_codebook,-3,-2,163,0.0010818677255883813,0.6544060707092285,0.6554879546165466,0.32682836055755615,0.4632066488265991,0.19148603081703186,1.695325227046851e-05,0.01025477610528469
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,danger_zone_codebook,-3,-2,163,0.0010818677255883813,0.6544060707092285,0.6554879546165466,0.32682836055755615,0.4632066488265991,0.19148603081703186,1.695325227046851e-05,0.01025477610528469
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,geometry_mulaw_5,-3,-2,163,0.001231020432896912,0.6614536046981812,0.6626846194267273,0.33224862813949585,0.4672597348690033,0.19090817868709564,1.5794839782756753e-05,0.008486905135214329
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,geometry_power_0.75,-3,-2,163,0.0010115979239344597,0.6635971665382385,0.6646087765693665,0.33109474182128906,0.4721659719944,0.191515251994133,1.5080058801686391e-05,0.009892353788018227
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,muon_mulaw_5,-3,-2,163,0.001231020432896912,0.6614536046981812,0.6626846194267273,0.33224862813949585,0.4672597348690033,0.19090817868709564,1.5794839782756753e-05,0.008486905135214329
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,muon_power_0.75,-3,-2,163,0.0010115979239344597,0.6635971665382385,0.6646087765693665,0.33109474182128906,0.4721659719944,0.191515251994133,1.5080058801686391e-05,0.009892353788018227
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,calibrated_mulaw_5,-3,-2,163,0.001231020432896912,0.6614536046981812,0.6626846194267273,0.33224862813949585,0.4672597348690033,0.19090817868709564,1.5794839782756753e-05,0.008486905135214329
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,danger_weighted_codebook_D4_L1,-3,-2,163,0.0010818677255883813,0.6544060707092285,0.6554879546165466,0.32682836055755615,0.4632066488265991,0.19148603081703186,1.695325227046851e-05,0.01025477610528469
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,uniform_int3,-3,-2,163,0.0011623381869867444,0.6671429872512817,0.6683053374290466,0.33191797137260437,0.46998414397239685,0.19519853591918945,1.673868428042624e-05,0.00960744172334671
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_1,-3,-2,163,0.0010178403463214636,0.6662433743476868,0.6672611832618713,0.33540529012680054,0.4691944718360901,0.1918933093547821,1.0509264029678889e-05,0.006879003718495369
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_5,-3,-2,163,0.0010801914613693953,0.6626480221748352,0.6637281775474548,0.3318249583244324,0.46571606397628784,0.19393695890903473,9.73755868471926e-06,0.005973546300083399
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_20,-3,-2,163,0.0010347317438572645,0.6588894724845886,0.6599241495132446,0.3273765742778778,0.4661092162132263,0.19621708989143372,1.3769124052487314e-05,0.008767809718847275
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_100,-3,-2,163,0.0014153936645016074,0.6279557347297668,0.629371166229248,0.31293588876724243,0.4451046884059906,0.19070883095264435,4.781926691066474e-05,0.021215569227933884
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_500,-3,-2,163,0.002108924323692918,0.5138318538665771,0.51594078540802,0.2541404664516449,0.3654661178588867,0.15397414565086365,0.00017872368334792554,0.04354538768529892
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_2000,-3,-2,163,0.0030575848650187254,0.393510639667511,0.396568238735199,0.19660602509975433,0.2778870463371277,0.11500653624534607,0.0004808639641851187,0.06188710778951645
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,lloyd_global,-3,-2,163,0.0014727514935657382,0.6375486254692078,0.6390213966369629,0.3209553360939026,0.4464438557624817,0.18638592958450317,1.1422609532019123e-05,0.004944805055856705
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,lloyd_per_tensor_oracle,-3,-2,163,0.0011351529974490404,0.6452980041503906,0.6464331746101379,0.32258468866348267,0.45247164368629456,0.18832872807979584,8.7634616647847e-06,0.004981746431440115
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,scale_oracle,-3,-2,163,0.001264871098101139,0.6320468187332153,0.6333116888999939,0.3133183419704437,0.44963064789772034,0.1892685741186142,6.698578545183409e-06,0.0033472306095063686
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,muon_global_codebook,-3,-2,163,0.0011907569132745266,0.656140148639679,0.6573308706283569,0.3261927366256714,0.46296975016593933,0.19128917157649994,1.315221561526414e-05,0.007247236091643572
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,geometry_codebook,-3,-2,163,0.0011907569132745266,0.656140148639679,0.6573308706283569,0.3261927366256714,0.46296975016593933,0.19128917157649994,1.315221561526414e-05,0.007247236091643572
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,danger_zone_codebook,-3,-2,163,0.0011907569132745266,0.656140148639679,0.6573308706283569,0.3261927366256714,0.46296975016593933,0.19128917157649994,1.315221561526414e-05,0.007247236091643572
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,geometry_mulaw_5,-3,-2,163,0.0010801914613693953,0.6626480221748352,0.6637281775474548,0.3318249583244324,0.46571606397628784,0.19393695890903473,9.73755868471926e-06,0.005973546300083399
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,geometry_power_0.75,-3,-2,163,0.0011152835795655847,0.6671493649482727,0.6682646870613098,0.33038613200187683,0.4690638482570648,0.19506511092185974,1.175943179987371e-05,0.0070343525148928165
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,muon_mulaw_5,-3,-2,163,0.0010801914613693953,0.6626480221748352,0.6637281775474548,0.3318249583244324,0.46571606397628784,0.19393695890903473,9.73755868471926e-06,0.005973546300083399
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,muon_power_0.75,-3,-2,163,0.0011152835795655847,0.6671493649482727,0.6682646870613098,0.33038613200187683,0.4690638482570648,0.19506511092185974,1.175943179987371e-05,0.0070343525148928165
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,calibrated_mulaw_5,-3,-2,163,0.0010801914613693953,0.6626480221748352,0.6637281775474548,0.3318249583244324,0.46571606397628784,0.19393695890903473,9.73755868471926e-06,0.005973546300083399
1,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,danger_weighted_codebook_D4_L1,-3,-2,163,0.0011907569132745266,0.656140148639679,0.6573308706283569,0.3261927366256714,0.46296975016593933,0.19128917157649994,1.315221561526414e-05,0.007247236091643572
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,uniform_int3,-3,-2,0,0.0,0.0,0.0,0.6835024952888489,0.30308958888053894,0.00208829203620553,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_1,-3,-2,0,0.0,0.0,0.0,0.6974447965621948,0.29696226119995117,0.001849823398515582,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_5,-3,-2,0,0.0,0.0,0.0,0.6818540692329407,0.29969558119773865,0.0023642992600798607,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_20,-3,-2,0,0.0,0.0,0.0,0.6633551120758057,0.3013468384742737,0.0022288139443844557,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_100,-3,-2,0,0.0,0.0,0.0,0.6189746260643005,0.2899268865585327,0.0020707815419882536,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_500,-3,-2,0,0.0,0.0,0.0,0.4916914105415344,0.23531046509742737,0.0017027927096933126,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_2000,-3,-2,0,0.0,0.0,0.0,0.3550671637058258,0.1654457002878189,0.0012463664170354605,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,lloyd_global,-3,-2,0,0.0,0.0,0.0,0.6498657464981079,0.28533849120140076,0.0017660013400018215,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,lloyd_per_tensor_oracle,-3,-2,0,0.0,0.0,0.0,0.6378446221351624,0.2812507152557373,0.00198313407599926,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,scale_oracle,-3,-2,0,0.0,0.0,0.0,0.624604344367981,0.2829189896583557,0.0019079166231676936,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,muon_global_codebook,-3,-2,0,0.0,0.0,0.0,0.6604501605033875,0.29333773255348206,0.001967541640624404,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,geometry_codebook,-3,-2,0,0.0,0.0,0.0,0.6604501605033875,0.29333773255348206,0.001967541640624404,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,danger_zone_codebook,-3,-2,0,0.0,0.0,0.0,0.6604501605033875,0.29333773255348206,0.001967541640624404,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,geometry_mulaw_5,-3,-2,0,0.0,0.0,0.0,0.6818540692329407,0.29969558119773865,0.0023642992600798607,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,geometry_power_0.75,-3,-2,0,0.0,0.0,0.0,0.6782597303390503,0.2977563142776489,0.00188928609713912,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,muon_mulaw_5,-3,-2,0,0.0,0.0,0.0,0.6818540692329407,0.29969558119773865,0.0023642992600798607,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,muon_power_0.75,-3,-2,0,0.0,0.0,0.0,0.6782597303390503,0.2977563142776489,0.00188928609713912,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,calibrated_mulaw_5,-3,-2,0,0.0,0.0,0.0,0.6818540692329407,0.29969558119773865,0.0023642992600798607,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,danger_weighted_codebook_D4_L1,-3,-2,0,0.0,0.0,0.0,0.6604501605033875,0.29333773255348206,0.001967541640624404,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,uniform_int3,-3,-2,0,0.0,0.0,0.0,0.6928240656852722,0.296939492225647,0.002071373164653778,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_1,-3,-2,0,0.0,0.0,0.0,0.6984395384788513,0.2944081425666809,0.0021209409460425377,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_5,-3,-2,0,0.0,0.0,0.0,0.6870951056480408,0.29305487871170044,0.002186097204685211,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_20,-3,-2,0,0.0,0.0,0.0,0.667273998260498,0.29611316323280334,0.0022541480138897896,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_100,-3,-2,0,0.0,0.0,0.0,0.628222644329071,0.2840915322303772,0.002032711636275053,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_500,-3,-2,0,0.0,0.0,0.0,0.4973362684249878,0.23145410418510437,0.0016082748770713806,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_2000,-3,-2,0,0.0,0.0,0.0,0.35504066944122314,0.15991269052028656,0.001063610427081585,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,lloyd_global,-3,-2,0,0.0,0.0,0.0,0.6571323871612549,0.2845778465270996,0.0020346364472061396,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,lloyd_per_tensor_oracle,-3,-2,0,0.0,0.0,0.0,0.6440837979316711,0.27869728207588196,0.0019603311084210873,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,scale_oracle,-3,-2,0,0.0,0.0,0.0,0.6264981627464294,0.27803900837898254,0.0018282715464010835,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,muon_global_codebook,-3,-2,0,0.0,0.0,0.0,0.6648632884025574,0.29006314277648926,0.001892728148959577,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,geometry_codebook,-3,-2,0,0.0,0.0,0.0,0.6648632884025574,0.29006314277648926,0.001892728148959577,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,danger_zone_codebook,-3,-2,0,0.0,0.0,0.0,0.6648632884025574,0.29006314277648926,0.001892728148959577,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,geometry_mulaw_5,-3,-2,0,0.0,0.0,0.0,0.6870951056480408,0.29305487871170044,0.002186097204685211,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,geometry_power_0.75,-3,-2,0,0.0,0.0,0.0,0.6810337901115417,0.29453176259994507,0.001883968012407422,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,muon_mulaw_5,-3,-2,0,0.0,0.0,0.0,0.6870951056480408,0.29305487871170044,0.002186097204685211,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,muon_power_0.75,-3,-2,0,0.0,0.0,0.0,0.6810337901115417,0.29453176259994507,0.001883968012407422,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,calibrated_mulaw_5,-3,-2,0,0.0,0.0,0.0,0.6870951056480408,0.29305487871170044,0.002186097204685211,0.0,0.0
1,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,danger_weighted_codebook_D4_L1,-3,-2,0,0.0,0.0,0.0,0.6648632884025574,0.29006314277648926,0.001892728148959577,0.0,0.0
1,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",4,uniform_int3,-3,-2,0,0.0,0.0,0.0,0.6758164167404175,0.30795565247535706,0.003084147348999977,0.0,0.0
1,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",4,mulaw_mu_1,-3,-2,0,0.0,0.0,0.0,0.683255672454834,0.30994775891304016,0.0026844278909265995,0.0,0.0
1,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",4,mulaw_mu_5,-3,-2,0,0.0,0.0,0.0,0.6697785258293152,0.3075602650642395,0.0029066039714962244,0.0,0.0
1,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",4,mulaw_mu_20,-3,-2,0,0.0,0.0,0.0,0.6480278968811035,0.30901870131492615,0.003085765056312084,0.0,0.0
1,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",4,mulaw_mu_100,-3,-2,0,0.0,0.0,0.0,0.59975266456604,0.30111390352249146,0.0029172967188060284,0.0,0.0
1,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",4,mulaw_mu_500,-3,-2,0,0.0,0.0,0.0,0.48863568902015686,0.24387525022029877,0.0021874757949262857,0.0,0.0
