seed,update,parameter_id,parameter_name,shape,selection,paired_diagonal_budget,paired_cross_budget,raw_l2_improvement,correction_budget,update_cosine_gain,update_l2_reduction
0,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.005,0.0025,4.902482032775879e-06,0.0025,-1.2040138244628906e-05,-1.6570091247558594e-05
0,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.01,0.01,1.2323260307312012e-05,0.01,0.0006766915321350098,0.0006914138793945312
0,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.01,0.01,1.271069049835205e-05,0.01,-6.702542304992676e-05,-8.308887481689453e-05
0,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.02,0.02,3.8176774978637695e-05,0.02,0.0020261406898498535,0.002053499221801758
0,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.02,0.02,3.7297606468200684e-05,0.02,-8.532404899597168e-05,-0.00010526180267333984
0,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.05,0.02,0.00013330578804016113,0.05,0.006836980581283569,0.006836295127868652
0,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.05,0.02,3.7297606468200684e-05,0.02,-8.532404899597168e-05,-0.00010526180267333984
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.001,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.001,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0025,0.001,0.0,0.0025,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0025,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.005,0.001,0.0,0.005,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.005,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.01,0.001,0.0,0.01,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.01,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.02,0.001,0.0,0.02,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.02,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.05,0.001,0.0,0.05,0.0,0.0
0,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.05,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.001,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.001,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0025,0.001,0.0,0.0025,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0025,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.005,0.001,0.0,0.005,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.005,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.01,0.001,0.0,0.01,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.01,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.02,0.001,0.0,0.02,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.02,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.05,0.001,0.0,0.05,0.0,0.0
0,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.05,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.001,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.001,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0025,0.001,0.0,0.0025,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0025,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.005,0.001,0.0,0.005,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.005,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.01,0.001,0.0,0.01,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.01,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.02,0.001,0.0,0.02,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.02,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.05,0.001,0.0,0.05,0.0,0.0
0,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.05,0.001,0.0,0.001,0.0,0.0
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.001,0.001,3.203749656677246e-07,0.001,6.175041198730469e-05,6.681680679321289e-05
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.001,0.001,8.642673492431641e-07,0.001,5.960464477539063e-08,1.7881393432617188e-07
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0025,0.001,7.748603820800781e-07,0.0025,0.0001513361930847168,0.00016415119171142578
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0025,0.001,8.642673492431641e-07,0.001,5.960464477539063e-08,1.7881393432617188e-07
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.005,0.001,1.2516975402832031e-06,0.005,0.0002931952476501465,0.00031834840774536133
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.005,0.001,8.642673492431641e-07,0.001,5.960464477539063e-08,1.7881393432617188e-07
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.01,0.0025,2.6673078536987305e-06,0.01,0.0002842545509338379,0.00031375885009765625
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.01,0.0025,2.115964889526367e-06,0.0025,0.0,2.980232238769531e-07
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.02,0.02,1.0341405868530273e-05,0.02,0.0007680058479309082,0.0007704496383666992
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.02,0.02,1.1518597602844238e-05,0.02,-1.6093254089355469e-06,-2.0265579223632812e-06
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.05,0.02,3.536045551300049e-05,0.05,0.003907203674316406,0.0038863420486450195
0,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.05,0.02,1.1518597602844238e-05,0.02,-1.6093254089355469e-06,-2.0265579223632812e-06
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.001,0.001,2.644956111907959e-07,0.001,3.7610530853271484e-05,4.309415817260742e-05
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.001,0.001,4.6938657760620117e-07,0.001,6.556510925292969e-07,3.5762786865234375e-07
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.0025,0.001,5.476176738739014e-07,0.0025,8.958578109741211e-05,0.00010484457015991211
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.0025,0.001,4.6938657760620117e-07,0.001,6.556510925292969e-07,3.5762786865234375e-07
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.005,0.0025,8.419156074523926e-07,0.005,0.00017076730728149414,0.00020056962966918945
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.005,0.0025,1.1771917343139648e-06,0.0025,1.9669532775878906e-06,1.6093254089355469e-06
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.01,0.005,2.1047890186309814e-06,0.01,8.314847946166992e-05,0.00010788440704345703
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.01,0.005,2.1010637283325195e-06,0.005,2.9802322387695312e-06,2.9802322387695312e-06
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.02,0.02,8.571892976760864e-06,0.02,0.0005350112915039062,0.0006163716316223145
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.02,0.02,8.683651685714722e-06,0.02,2.7298927307128906e-05,2.092123031616211e-05
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.05,0.02,1.9848346710205078e-05,0.05,0.003063380718231201,0.003420710563659668
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.05,0.02,8.683651685714722e-06,0.02,2.7298927307128906e-05,2.092123031616211e-05
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.001,0.001,1.6540288925170898e-06,0.001,7.218122482299805e-05,7.677078247070312e-05
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.001,0.001,2.518296241760254e-06,0.001,-2.384185791015625e-07,-1.1920928955078125e-07
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.0025,0.001,3.814697265625e-06,0.0025,0.00017815828323364258,0.00018930435180664062
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.0025,0.001,2.518296241760254e-06,0.001,-2.384185791015625e-07,-1.1920928955078125e-07
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.005,0.0025,6.3925981521606445e-06,0.005,0.0003483295440673828,0.00037223100662231445
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.005,0.0025,5.602836608886719e-06,0.0025,-2.384185791015625e-07,-5.364418029785156e-07
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.01,0.005,1.163780689239502e-05,0.01,0.00031113624572753906,0.0003121495246887207
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.01,0.005,9.924173355102539e-06,0.005,-4.172325134277344e-07,-2.384185791015625e-07
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.02,0.02,4.215538501739502e-05,0.02,0.001312255859375,0.0014081597328186035
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.02,0.02,4.330277442932129e-05,0.02,2.9027462005615234e-05,2.396106719970703e-05
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.05,0.02,0.00010907649993896484,0.05,0.004279732704162598,0.004794478416442871
1,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.05,0.02,4.330277442932129e-05,0.02,2.9027462005615234e-05,2.396106719970703e-05
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.001,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.001,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0025,0.001,0.0,0.0025,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0025,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.005,0.001,0.0,0.005,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.005,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.01,0.001,0.0,0.01,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.01,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.02,0.001,0.0,0.02,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.02,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.05,0.001,0.0,0.05,0.0,0.0
1,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.05,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.001,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.001,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0025,0.001,0.0,0.0025,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0025,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.005,0.001,0.0,0.005,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.005,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.01,0.001,0.0,0.01,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.01,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.02,0.001,0.0,0.02,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.02,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.05,0.001,0.0,0.05,0.0,0.0
1,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.05,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.001,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.001,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0025,0.001,0.0,0.0025,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0025,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.005,0.001,0.0,0.005,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.005,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.01,0.001,0.0,0.01,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.01,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.02,0.001,0.0,0.02,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.02,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.05,0.001,0.0,0.05,0.0,0.0
1,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.05,0.001,0.0,0.001,0.0,0.0
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.001,0.001,2.0116567611694336e-07,0.001,5.84721565246582e-05,6.240606307983398e-05
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.001,0.001,4.470348358154297e-07,0.001,1.3113021850585938e-06,2.5033950805664062e-06
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0025,0.001,3.91155481338501e-07,0.0025,0.00014322996139526367,0.00015246868133544922
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0025,0.001,4.470348358154297e-07,0.001,1.3113021850585938e-06,2.5033950805664062e-06
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.005,0.001,6.295740604400635e-07,0.005,0.00027638673782348633,0.00029599666595458984
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.005,0.001,4.470348358154297e-07,0.001,1.3113021850585938e-06,2.5033950805664062e-06
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.01,0.005,2.212822437286377e-06,0.01,-0.0001245737075805664,-0.00010883808135986328
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.01,0.005,1.8924474716186523e-06,0.005,6.794929504394531e-06,1.0192394256591797e-05
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.02,0.02,7.860362529754639e-06,0.02,-7.677078247070312e-05,-8.45789909362793e-05
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.02,0.02,8.393079042434692e-06,0.02,9.012222290039062e-05,0.00011217594146728516
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.05,0.02,2.059340476989746e-05,0.05,0.0021808743476867676,0.002188742160797119
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.05,0.02,8.393079042434692e-06,0.02,9.012222290039062e-05,0.00011217594146728516
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.001,0.001,2.8312206268310547e-07,0.001,5.620718002319336e-05,6.175041198730469e-05
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.001,0.001,5.438923835754395e-07,0.001,1.1920928955078125e-07,1.1920928955078125e-07
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.0025,0.001,6.48200511932373e-07,0.0025,0.00013828277587890625,0.00015163421630859375
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.0025,0.001,5.438923835754395e-07,0.001,1.1920928955078125e-07,1.1920928955078125e-07
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.005,0.0025,1.0728836059570312e-06,0.005,0.00026798248291015625,0.00029546022415161133
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.005,0.0025,1.3113021850585938e-06,0.0025,2.384185791015625e-07,-1.2516975402832031e-06
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.01,0.005,2.6226043701171875e-06,0.01,0.000678718090057373,0.0007727146148681641
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.01,0.005,2.305954694747925e-06,0.005,-7.152557373046875e-07,-1.4901161193847656e-06
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.02,0.02,9.067356586456299e-06,0.02,0.002436816692352295,0.002714991569519043
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.02,0.02,9.909272193908691e-06,0.02,-6.318092346191406e-06,-9.47713851928711e-06
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",diagonal,0.05,0.02,2.119317650794983e-05,0.05,0.006073713302612305,0.006663322448730469
1,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",cross,0.05,0.02,9.909272193908691e-06,0.02,-6.318092346191406e-06,-9.47713851928711e-06
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.001,0.001,1.7136335372924805e-06,0.001,-3.540515899658203e-05,-4.458427429199219e-05
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.001,0.001,2.3096799850463867e-06,0.001,-4.649162292480469e-06,-7.987022399902344e-06
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.0025,0.001,3.7550926208496094e-06,0.0025,-8.875131607055664e-05,-0.00011229515075683594
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.0025,0.001,2.3096799850463867e-06,0.001,-4.649162292480469e-06,-7.987022399902344e-06
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.005,0.0025,6.213784217834473e-06,0.005,-0.0001786351203918457,-0.00022560358047485352
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.005,0.0025,5.27501106262207e-06,0.0025,-1.3172626495361328e-05,-2.09808349609375e-05
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.01,0.01,1.1801719665527344e-05,0.01,-0.0004710555076599121,-0.0005868077278137207
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.01,0.01,1.3574957847595215e-05,0.01,-8.040666580200195e-05,-0.00011491775512695312
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.02,0.02,3.8817524909973145e-05,0.02,-0.0003536343574523926,-0.0005069971084594727
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.02,0.02,4.266202449798584e-05,0.02,1.8596649169921875e-05,-1.245737075805664e-05
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",diagonal,0.05,0.02,0.00011147558689117432,0.05,0.0006856322288513184,0.0007839202880859375
1,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",cross,0.05,0.02,4.266202449798584e-05,0.02,1.8596649169921875e-05,-1.245737075805664e-05
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.001,0.001,0.0,0.001,0.0,0.0
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.001,0.001,0.0,0.001,0.0,0.0
1,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0025,0.001,0.0,0.0025,0.0,0.0
